ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
1338,5952,Castleton University,,7318,4772,6376,6033
1339,5958,Brookdale Community College,,5696,3268,9405,6033
1340,5958,Immaculata University,,14865,4278,6622,6033
1341,5962,Schreiner University,,10389,4471,6774,6033
1342,5962,Westminster College Fulton,,6880,4557,6927,6033
1343,5964,Columbus School of Law,,5112,4097,8049,6033
1344,5966,Lincoln University of Missouri,,10414,3811,8117,6033
1345,5966,University of Minnesota Rochester,,13107,9215,5700,5288
1346,5970,Montreat College,,14752,2694,9851,6033
1347,5976,United States Merchant Marine Academy,,13527,3010,9405,6033
1348,5982,Saint John's College,,6916,2004,11096,6033
1349,5986,Oakland Community College,,10648,4624,6535,6033
1350,5991,Chestnut Hill College,,8185,4767,6537,6033
1351,5997,Touro University,,9195,6865,2792,6033
1352,6001,Great Basin College,,6916,3606,11096,5580
1353,6001,Asbury University,,11374,3849,8098,6033
1354,6003,University of North Carolina,,3394,1808,11401,6033
1355,6006,Sierra College,,6445,2719,10355,6033
1356,6006,Chattanooga State Technical Community College,,5715,4644,7144,6033
1357,6006,Wilson College,,8206,4361,7415,6033
1358,6015,University of St Augustine for Health Sciences,,10476,7396,6424,5580
1359,6015,Trinity Washington University,,7764,3658,8807,6033
1360,6024,Lasell College,,6468,4695,7003,6033
1361,6024,New School of Architecture and Design,,11751,3925,11401,5288
1362,6029,Salish Kootenai College,,12283,5956,8321,5580
1363,6029,Keuka College,,14280,4102,10440,5580
1364,6033,Adrian College,,7624,4042,8165,6033
1365,6039,Franklin Pierce University,,8394,4443,7354,6033
1366,6041,San Jacinto College,,3563,3280,9938,6033
1367,6041,Chandler Gilbert Community College,,6007,7684,2057,6033
1368,6045,Colorado Mountain College,,7132,3809,8693,6033
1369,6049,Riverside Community College,,5858,4194,8132,6033
1370,6049,Palo Alto University (Pacific Graduate School of Psychology),,14147,6931,2382,6033
1371,6051,South Texas College,,6231,4006,8442,6033
1372,6053,Luther Seminary,,5653,3069,10084,6033
1373,6053,Middle Georgia State University,,8711,5463,5399,6033
1374,6058,Frederick Community College,,8814,3942,8359,6033
1375,6059,Howard Community College,,7025,3296,9612,6033
1376,6059,Notre Dame de Namur University,,11406,4074,7901,6033
1377,6059,Unification Theological Seminary,,16986,9227,290,6033
1378,6066,Franciscan University of Steubenville,,6880,3666,9071,6033
1379,6067,Greenville College,,5112,3640,9286,6033
1380,6067,Texas Lutheran University,,9273,4184,7914,6033
1381,6070,(3) Indiana University East,,7395,5841,5001,6033
1382,6070,Thomas Jefferson School of Law,,8355,5130,6213,6033
1383,6078,Johnson State College,,8568,4564,7286,6033
1384,6082,Montana State University Northern,,10802,4790,6680,6033
1385,6089,Holy Names University,,5984,3906,8807,6033
1386,6092,Santa Fe College FL,,6405,3432,9556,6033
1387,6098,Oklahoma City Community College,,5241,3770,9162,6033
1388,6098,John F Kennedy University,,14147,3744,8483,6033
1389,6101,Belhaven University,,6093,3648,9298,6033
1390,6108,Southwest Baptist University,,15214,4286,7354,6033
1391,6114,Elgin Community College,,8560,4440,7736,6033
1392,6117,Central Methodist University,,9138,4851,6921,6033
1393,6117,(3) University of North Carolina School of the Arts,,9240,3345,9556,6033
1394,6123,Mount Hood Community College,,9689,4535,7490,6033
1395,6123,University of Montana Western,,7395,6551,8414,5580
1396,6126,Benedictine College,,10995,4185,8013,6033
1397,6133,University of Dubuque,,6628,4168,8458,6033
1398,6140,Illinois College of Optometry,,10389,6709,11401,4768
1399,6140,State University of New York Maritime College,,12553,4559,7235,6033
1400,6151,(3) Mohawk Valley Community College Utica Branch,,5753,4730,7676,6033
1401,6151,Concordia University Texas,,6588,3552,9556,6033
1402,6157,Adler School of Professional Psychology,,11118,4787,7026,6033
1403,6161,North Dakota University System,,6043,6576,4494,6033
1404,6165,Indiana Tech,,9561,4531,7693,6033
1405,6166,Ottawa University,,7668,3692,9312,6033
1406,6168,Salus University (Pennsylvania College of Optometry),,7438,6595,4329,6033
1407,6174,Spalding University,,10495,4410,7867,6033
1408,6180,Cardinal Stritch University,,9372,3891,8897,6033
1409,6180,San Francisco Art Institute,,6007,3004,10440,6033
1410,6180,Kansas City University of Medicine and Biosciences,,15074,6236,4084,6033
1411,6180,Moody Bible Institute,,10035,3608,9312,6033
1412,6186,Chowan University,,9767,5690,5580,6033
1413,6186,Lagrange College,,8578,5227,6546,6033
1414,6191,De Anza College,,3691,2046,11401,6033
1415,6195,Averett University,,12075,4187,8206,6033
1416,6196,Pellissippi State Technical Community College,,6007,4301,8550,6033
1417,6198,Faulkner University,,9336,3785,9162,6033
1418,6198,Friends University,,7736,4502,8049,6033
1419,6209,State University of New York Onondaga Community College,,6043,4475,8321,6033
1420,6211,College of Lake County,,8809,3682,9385,6033
1421,6213,College of Saint Elizabeth,,9926,4759,7496,6033
1422,6213,Landmark College,,10486,5289,6405,6033
1423,6220,Roseman University of Health Sciences (University of Southern Nevada),,12773,7755,2193,6033
1424,6220,Grace College and Grace Graduate School,,8496,3603,9576,6033
1425,6220,Holy Family University,,8278,3569,9658,6033
1426,6228,Mount Mary University,,10447,5189,6656,6033
1427,6228,Newman University,,7256,4467,8299,6033
1428,6228,Southeastern Baptist Theological Seminary,,7318,4237,8638,6033
1429,6233,Rockford University,,12398,4754,7347,6033
1430,6233,Southern California Institute of Architecture,,11189,3396,9765,6033
1431,6238,Herzing University,,11859,3390,9738,6033
1432,6244,Milwaukee Area Technical College,,6187,3218,10309,6033
1433,6246,Mansfield University of Pennsylvania,,5904,3293,10235,6033
1434,6246,Delaware Technical & Community College,,7287,2414,11096,6033
1435,6246,Coker College,,11285,4889,7251,6033
1436,6249,Defense Language Institute Foreign Language Center,,5341,4556,8442,6033
1437,6258,Lenoir Rhyne University,,10278,4794,7607,6033
1438,6260,Erskine College,,14916,5379,10875,5288
1439,6263,Tabor College Kansas,,10834,4316,10875,5580
1440,6268,Abraham Baldwin Agricultural College,,6304,5049,7601,6033
1441,6272,Peralta Colleges,,5511,4456,8693,6033
1442,6276,Linn Benton Community College,,5098,3483,10180,6033
1443,6279,Philander Smith College,,15113,6476,10206,5288
1444,6283,(3) Thomas M Cooley Law School,,15944,4798,7160,6033
1445,6283,Pacific School of Religion,,11877,6070,5323,6033
1446,6287,Wells College,,10476,4056,8956,6033
1447,6289,Monmouth College,,10340,5822,5905,6033
1448,6292,Broome Community College SUNY,,3941,4968,8183,6033
1449,6292,State University of New York Rockland Community College,,6916,2846,10786,6033
1450,6294,(1) Southwest Tennessee Community College Memphis,,8465,4426,8550,6033
1451,6299,Chadron State College,,6811,3558,10053,6033
1452,6306,Felician University,,10648,4095,8988,6033
1453,6306,Trevecca Nazarene University,,9093,4688,8144,6033
1454,6314,Columbia Basin College,,6141,5202,7592,6033
1455,6320,State University of New York College of Technology Canton,,7067,3740,9851,6033
1456,6330,East Texas Baptist University,,9992,4738,8075,6033
1457,6330,Ohio Dominican University,,7205,4924,7993,6033
1458,6330,University of Maine Augusta,,13729,2462,10987,6033
1459,6335,Saint Augustine's University,,9015,2053,11401,6033
1460,6335,Stillman College,,17013,6490,8563,5580
1461,6342,Illinois Central College,,6304,4670,8509,6033
1462,6346,Tiffin University,,11751,4595,8206,6033
1463,6351,Fullerton College,,4351,2259,11401,6033
1464,6351,American International College,,10111,4829,7977,6033
1465,6355,Thomas Nelson Community College,,7876,5397,7163,6033
1466,6355,Brandman University Online,,9779,4244,8942,6033
1467,6355,Chaffey College,,6344,3941,9676,6033
1468,6361,Gardner Webb University,,4717,3375,10486,6033
1469,6364,Otis College of Art & Design,,5196,2233,11401,6033
1470,6372,Estrella Mountain Community College,,8568,3110,10600,6033
1471,6379,University of Mary,,7829,3628,10084,6033
1472,6384,Wayland Baptist University,,6405,4108,9485,6033
1473,6384,Rutgers The State University of New Jersey Camden,,4053,9739,1317,6033
1474,6389,Nyack College,,7395,4393,9047,6033
1475,6394,Converse College,,8474,4502,8793,6033
1476,6408,Siena Heights University,,5840,5436,7588,6033
1477,6410,Anderson University South Carolina,,7787,5590,7114,6033
1478,6417,Mott Community College,,6700,4698,8720,6033
1479,6417,Grambling State University,,9992,3957,9576,6033
1480,6431,University of Alaska Southeast,,6987,7914,3703,6033
1481,6431,Turtle Mountain Community College,,14531,7731,3129,6033
1482,6440,Northwestern Polytechnic University,,19994,7864,2303,6033
1483,6449,San Joaquin Delta College,,4608,3996,10053,6033
1484,6452,Tusculum College,,7521,4699,8807,6033
1485,6452,National University of Natural Medicine,,10296,6094,11401,5064
1486,6452,Medaille College,,10159,4928,8223,6033
1487,6457,Gwynedd Mercy University,,10607,5210,7732,6033
1488,6462,Metropolitan Community College Nebraska,,7360,3383,10542,6033
1489,6473,Saint Louis Community College,,5773,2380,11401,6033
1490,6473,Wisconsin Lutheran College,,7360,3931,10004,6033
1491,6477,Rocky Mountain College,,10632,3889,9851,6033
1492,6477,Snow College,,8119,4411,9258,6033
1493,6481,Union College Lincoln NE,,8898,5025,8284,6033
1494,6491,Waldorf University,,11705,5488,10392,5580
1495,6491,Randolph College,,8325,4749,8807,6033
1496,6503,Green River Community College,,8737,2317,11401,6033
1497,6508,Midamerica Nazarene University,,9829,4449,9195,6033
1498,6508,Galveston College,,7969,6118,6768,6033
1499,6516,Texas A&M University San Antonio,,9779,8304,3170,6033
1500,6518,Oglala Lakota College,,8496,5553,7647,6033
1501,6525,William Woods University,,7668,5906,11232,5288
1502,6525,University of the Cumberlands,,8037,4044,9938,6033
1503,6531,Joliet Junior College,,6916,4038,10027,6033
1504,6531,Lee College,,6916,5171,8426,6033
1505,6531,Phoenix College,,12104,4842,8520,6033
1506,6531,Stratford University,,10632,4632,8956,6033
1507,6538,Central Oregon Community College,,8061,2390,11401,6033
1508,6540,North Seattle Community College,,3730,2622,11401,6033
1509,6545,Shorter University,,11709,4040,9790,6033
1510,6545,Virginia Union University,,13322,5053,8136,6033
1511,6545,Illinois Valley Community College,,6494,2460,11401,6033
1512,6545,Albertus Magnus College,,7918,4369,9556,6033
1513,6551,Metropolitan College of New York,,14623,6004,6457,6033
1514,6561,Franklin College,,10562,5156,8249,6033
1515,6561,Lakeland University in Wisconsin,,6784,4243,9851,6033
1516,6561,Pennsylvania Academy of the Fine Arts,,4953,2558,11401,6033
1517,6571,Monroe College,,9117,4676,9129,6033
1518,6571,Saint Charles Community College,,11201,4374,9405,6033
1519,6575,Southern Virginia University,,6370,5772,7752,6033
1520,6584,Glendale Community College Arizona,,5492,4326,9938,6033
1521,6584,College of Mount Saint Vincent,,11892,5437,7790,6033
1522,6594,Triton College,,8935,3742,10392,6033
1523,6594,Dallas Theological Seminary,,4327,2658,11401,6033
1524,6594,Oregon State University Cascades,,11820,7826,4153,6033
1525,6599,Malone University,,10622,4246,9709,6033
1526,6599,Virginia International University,,12614,4893,8616,6033
1527,6603,Cumberland University,,10326,4994,8672,6033
1528,6606,Indian River State College,,9051,4875,8975,6033
1529,6606,Southwestern College Kansas,,9852,3451,10658,6033
1530,6610,West Virginia Wesleyan College,,13858,4665,11096,5580
1531,6610,Thiel College,,8175,4864,9084,6033
1532,6616,Lewis and Clark Community College,,10071,6489,6499,6033
1533,6616,Lincoln Institute of Land Policy,,6007,2591,11401,6033
1534,6620,University of Hawai‘i School of Ocean and Earth Science & Technology,,2462,10766,1292,6033
1535,6620,Pensacola State College (Pensacola Junior College),,11340,4783,8988,6033
1536,6620,College of Western Idaho,,6468,5755,7934,6033
1537,6625,University of North Texas at Dallas,,6844,7268,5671,6033
1538,6628,Chamberlain College of Nursing,,14234,4744,8844,6033
1539,6628,Defiance College,,12064,5346,8085,6033
1540,6628,Southern Maine Community College,,9127,4987,8865,6033
1541,6635,CUNY Lehman College,,4051,2754,11401,6033
1542,6639,Imperial Valley College,,4953,4694,9658,6033
1543,6654,Madonna University,,5259,4485,9938,6033
1544,6654,Minneapolis College of Art & Design,,7736,2571,11401,6033
1545,6654,Diablo Valley College,,5477,3017,11232,6033
1546,6666,Eastern Florida State College (Brevard Community College),,8157,3903,10392,6033
1547,6670,State University of New York Jamestown Community College,,6723,4696,9556,6033
1548,6672,Northwood University,,9814,2528,11401,6033
1549,6676,Mary Baldwin University,,7395,4435,11401,5580
1550,6676,Community College of Philadelphia,,7256,2627,11401,6033
1551,6685,Wilmington College of Ohio,,7882,4453,9851,6033
1552,6707,Principia College,,14280,5423,11401,5288
1553,6707,Lyndon State College,,7969,5042,9110,6033
1554,6707,West Valley College,,9852,2569,11401,6033
1555,6715,Seattle Central Community College,,6231,2735,11401,6033
1556,6720,Oakton Community College,,5858,2757,11401,6033
1557,6723,Edward Via College of Osteopathic Medicine,,5589,8840,3763,6033
1558,6728,Monroe Community College,,4780,2834,11401,6033
1559,6728,Tidewater Community College,,9363,2617,11401,6033
1560,6743,Nevada State College,,10255,7974,4693,6033
1561,6749,Chemeketa Community College,,6880,3656,10786,6033
1562,6749,Fashion Institute of Design & Merchandising Los Angeles,,9637,2628,11401,6033
1563,6756,West Coast University,,12543,7772,4824,6033
1564,6761,Graceland University,,8379,3372,10987,6033
1565,6766,Young Harris College,,9736,6650,6855,6033
1566,6770,Southern College of Optometry,,14548,5529,11401,5288
1567,6770,Hastings College,,12852,5426,8310,6033
1568,6780,Bakersfield College,,5112,3594,10987,6033
1569,6784,Geneva College,,5904,3540,10987,6033
1570,6784,Roane State Community College,,7704,2762,11401,6033
1571,6788,North Greenville University,,6405,5391,8975,6033
1572,6791,Mercer County Community College,,5369,2889,11401,6033
1573,6791,Motlow State Community College,,8483,5329,8897,6033
1574,6791,Penn Foster College,,12647,2583,11401,6033
1575,6799,Mount Aloysius College,,4287,4814,10004,6033
1576,6803,Vincennes University,,2685,3125,11401,6033
1577,6817,Indiana University/Purdue University Columbus,,13858,10702,4800,5580
1578,6830,Virginia Wesleyan University,,7568,10506,5840,5580
1579,6830,Clark College,,7360,2852,11401,6033
1580,6841,Post University,,13015,4569,9765,6033
1581,6844,Ursuline College,,10782,4574,11401,5580
1582,6849,Sessions College for Professional Design,,13015,2664,11401,6033
1583,6849,Eureka College,,11428,5292,8908,6033
1584,6856,University of Jamestown (Jamestown College),,12254,5567,8483,6033
1585,6856,Porterville College,,12120,2707,11401,6033
1586,6859,Peninsula College,,6844,6625,7601,6033
1587,6859,Glendale Community College California,,4798,3031,11401,6033
1588,6867,Wilmington University,,5112,4051,10718,6033
1589,6870,Florida Coastal School of Law,,8281,5693,8678,6033
1590,6880,Gordon-Conwell Theological Seminary,,7025,2955,11401,6033
1591,6893,Missouri Valley College of the Vikings,,17435,4692,9373,6033
1592,6893,Huston Tillotson University,,8855,5373,9110,6033
1593,6893,Butte College,,8483,2912,11401,6033
1594,6898,Bank Street College of Education,,11996,3467,10987,6033
1595,6902,College of Southern Idaho,,5112,3071,11401,6033
1596,6902,Gordon State College Wenham,,5858,7110,7133,6033
1597,6902,New England College,,6141,3012,11401,6033
1598,6910,Whatcom Community College,,8297,4336,10392,6033
1599,6921,Fresno City College,,7395,3007,11401,6033
1600,6921,Brewton Parker College,,13678,6610,7168,6033
1601,6925,Grand Rapids Community College,,6370,3912,10875,6033
1602,6925,New York Chiropractic College,,16986,5752,8034,6033
1603,6935,Thomas More College,,10776,4758,9911,6033
1604,6935,University of Science & Arts of Oklahoma,,5955,4516,10392,6033
1605,6958,Cleveland Institute of Art,,5387,3137,11401,6033
1606,6965,Olympic College,,6093,4521,10440,6033
1607,6965,Lindsey Wilson College,,16106,5081,9187,6033
1608,6965,Modesto Junior College,,5081,3171,11401,6033
1609,6965,Cornerstone University,,6811,3089,11401,6033
1610,6974,(1) Bristol Community College,,6880,7513,6698,6033
