ranking,World Rank,University,Det.,Presence Rank*,Impact Rank*,Openness Rank*,Excellence Rank*
1388,10397,Jinan Engineering Vocational Technical College / 济南工程职业技术学院,,7205,7838,11401,6033
1389,10397,Jiuzhou Polytechnic / 九州职业技术学院,,19489,6933,11401,6033
1390,10397,Tibet Vocational Technical College / 西藏职业技术学院,,20334,6861,11401,6033
1391,10404,Quanzhou College of Technology / 泉州轻工学院,,10084,7633,11401,6033
1392,10404,Liaoning Geology Engineering Vocational College / 辽宁地质工程职业学院,,11751,7523,11401,6033
1393,10404,Yunnan Vocational Institute of Energy Technology / 云南能源职业技术学院,,10422,7597,11401,6033
1394,10414,Yueyang Vocational Technical College / 岳阳职业技术学院,,9520,7680,11401,6033
1395,10429,Guilin Landscape Vocational College / 桂林山水职业学院,,13858,7404,11401,6033
1396,10429,Hefei Information Technology University / 合肥信息技术职业学院,,16720,7178,11401,6033
1397,10429,(3) College of Information Shanxi Agricultural University / 山西农业大学信息学院,,10539,7624,11401,6033
1398,10429,Bengbu University / 蚌埠学院,,12471,7489,11401,6033
1399,10439,Hainan College of Economics and Business / 海南经贸职业技术学院,,11466,7572,11401,6033
1400,10439,Liaoning Vocational College of Business / 辽宁商贸职业学院,,13513,7434,11401,6033
1401,10439,Qilu Institute of Technology / 齐鲁理工学院,,12436,7500,11401,6033
1402,10439,Dalian Shipping College / 大连航运职业技术学院,,16670,7204,11401,6033
1403,10450,Lanzhou Resources & Environmet Voc-Tech College / 兰州资源环境职业技术学院,,7868,7861,11401,6033
1404,10463,(3) College of Arts & Science Jianghan University / 江汉大学文理学院,,17507,7153,11401,6033
1405,10463,Zhuhai City Polytechnic / 珠海城市职业技术学院,,8086,7858,11401,6033
1406,10463,Quanzhou Arts and Crafts Vocational College / 泉州工艺美术职业学院,,18335,7080,11401,6033
1407,10474,Anhui College of Mining and Technology / 安徽矿业职业技术学院,,9213,7767,11401,6033
1408,10474,Xiamen Institute of Technology / 厦门工学院,,10313,7700,11401,6033
1409,10474,Electronic Engineering Institute / 解放军电子工程学院,,27177,5871,11401,6033
1410,10474,Fuxin Higher Training College / 阜新高等专科学校,,19131,7030,11401,6033
1411,10492,Suzhou Industrial Park Institute of Services Outsourcing / 苏州工业园区服务外包职业学院,,15424,7345,11401,6033
1412,10500,Beijing Huijia Vocational College / 北京汇佳职业学院,,19725,7015,11401,6033
1413,10500,Henan Normal University / 河南师范大学,,13036,13969,5305,6033
1414,10511,Southwest Jiaotong University Hope College / 西南交通大学希望学院,,9439,7818,11401,6033
1415,10511,Qitaihe Vocational College / 七台河职业学院,,8711,7871,11401,6033
1416,10517,Guangzhou Panyu Polytechnic / 广州番禺职业技术学院,,9977,7780,11401,6033
1417,10517,Hebei Energy College of Vocation & Technology / 河北能源职业技术学院,,15241,7410,11401,6033
1418,10517,Hegang Normal College / 鹤岗师范高等专科学校,,12436,7617,11401,6033
1419,10536,Fuzhou Liming Vocational & Technical College / 福州黎明职业技术学院,,19357,7088,11401,6033
1420,10547,Shanxi Tongwen Vocational and Technical College / 山西同文职业技术学院,,17624,7259,11401,6033
1421,10558,Wuxi Vocational Institute of Commerce / 无锡商业职业技术学院,,10579,7792,11401,6033
1422,10570,Guangzhou Zhujiang College of Vocational Technology / 广州珠江职业技术学院,,15173,7476,11401,6033
1423,10570,Shanxi Vocational & Technical College of Finance & Trade / 山西财贸职业技术学院,,14161,7553,11401,6033
1424,10570,(3) Zhejiang University of Finance and Economics Dongfang College / 浙江财经大学东方学院,,9627,7882,11401,6033
1425,10570,Chuzhou City Vocation College / 滁州城市职业学院,,12075,7702,11401,6033
1426,10581,Shaoyang Polytechnic / 邵阳职业技术学院,,16720,7359,11401,6033
1427,10581,Fuzhou Science & Technology College / 福州科技职业技术学院,,17739,7287,11401,6033
1428,10581,Guangdong Vocational Institute of Public Administration / 广东行政职业学院,,17771,7286,11401,6033
1429,10581,Guangxi Arts University / 广西艺术学院,,6279,8128,11401,6033
1430,10594,Anhui Lvhai Vocational College of Business / 安徽绿海商务职业学院,,16897,7358,11401,6033
1431,10604,Liaoning Petrochemical Vocational of Technology / 辽宁石化职业技术学院,,20374,7075,11401,6033
1432,10604,Lanzhou University of Arts and Science / 兰州文理学院 (Gansu Lianhe University / 甘肃联合大学),,7438,8069,11401,6033
1433,10612,(1) Daliang Institute of Science and Technology / 大连科技学院,,15424,7502,11401,6033
1434,10612,Guangdong University of Science and Technology,,12207,7745,11401,6033
1435,10612,Guizhou Communication Vocational College / 贵州交通职业技术学院,,9748,7913,11401,6033
1436,10620,Kunming Vocational & Technical College of Industry / 昆明工业职业技术学院,,11546,7820,11401,6033
1437,10632,Yunnan Economics Trade and Foreign Affairs College / 云南经贸外事职业学院,,11358,7840,11401,6033
1438,10632,Jiaxing Vocational Technical College / 嘉兴职业技术学院,,26687,6282,11401,6033
1439,10648,Yunnan Vocational College of Judicial Police / 云南司法警官职业学院,,14264,7639,11401,6033
1440,10648,Baicheng Vocational & Technical College / 白城职业技术学院,,14666,7604,11401,6033
1441,10665,Shanghai Vocational College of Trade Union / 上海工会管理职业学院,,15574,7560,11401,6033
1442,10665,Heilongjiang sanjiang arts vocational college / 黑龙江三江美术职业学院,,18403,7329,11401,6033
1443,10665,Kunshan Dengyun College of Science and Technology / 昆山登云科技职业学院,,11358,7885,11401,6033
1444,10665,Fujian Sports Vocational Education and Technical College / 福建体育职业技术学院,,19936,7197,11401,6033
1445,10678,Chongqing Institute of Engineering / 重庆工程学院,,24240,6805,11401,6033
1446,10686,Zhejiang Pharmaceutical College / 浙江医药高等专科学校,,27314,6045,11401,6033
1447,10686,Ningbo Dahongying University / 宁波大红鹰学院,,14197,7683,11401,6033
1448,10686,Ningxia Vocational Technical College of Industry and Commerce / 宁夏工商职业技术学院,,12254,7844,11401,6033
1449,10696,Yichun University / 宜春学院,,6093,8295,11401,6033
1450,10696,Shanxi Management Vocational College / 山西管理职业学院,,19262,7292,11401,6033
1451,10696,Linfen Vocational & Technical College / 临汾职业技术学院,,15074,7640,11401,6033
1452,10709,Nanning University / 南宁学院,,12482,7856,11401,6033
1453,10718,Jiangxi Fenglin College of Foreign Economy and Trade/ 江西枫林涉外经贸学院,,15241,7651,11401,6033
1454,10730,(3) Pioneer College Inner Mongolia University / 内蒙古大学创业学院,,19379,7318,11401,6033
1455,10737,(3) Science and Technology College Nanchang Hangkong University / 南昌航空大学科技学院,,21053,7177,11401,6033
1456,10737,Jiangxi Vocational College of Mechanical & Electrical Technology / 江西机电职业技术学院,,11072,7976,11401,6033
1457,10748,"Xinlian College,Henan Normal University / 河南师范大学新联学院",,11751,7942,11401,6033
1458,10748,Xuzhou Kindergarten Teachers College / 徐州幼儿师范高等专科学校,,10159,8051,11401,6033
1459,10748,Qinzhou University / 钦州学院,,7716,8223,11401,6033
1460,10759,Beijing Institute of Economics and Management / 北京经济管理职业学院,,10607,8042,11401,6033
1461,10759,(1) Yiyang Vocational & Technical College / 益阳职业技术学院,,17362,7526,11401,6033
1462,10769,Luohe Food Vocational College / 漯河食品职业学院,,14829,7737,11401,6033
1463,10769,Sichuan University of Culture and Arts / 四川文化艺术学院,,18996,7398,11401,6033
1464,10781,Aba Teachers University / 阿坝师范学院,,9040,8164,11401,6033
1465,10781,Jizhong Vocational College / 冀中职业学院,,14576,7778,11401,6033
1466,10781,Sichuan Engineering Technical College / 四川工程职业技术学院,,8965,8176,11401,6033
1467,10781,Hunan Judicial Police Vocational College / 湖南司法警官职业学院,,14264,7798,11401,6033
1468,10810,Shanxi Light industry Career Technical College / 山西轻工职业技术学院,,16584,7655,11401,6033
1469,10823,Inner Mongolia Vocational Institute of Economy Trade & Foreign Languages / 内蒙古经贸外语职业学院,,20628,7316,11401,6033
1470,10861,Tangshan Vocational College of Science & Technology / 唐山科技职业技术学院,,15737,7785,11401,6033
1471,10870,Guangxi Vocational College of Performing Arts / 广西演艺职业学院,,21776,7277,11401,6033
1472,10870,Yan'an Vocational & Technical College / 延安职业技术学院,,12852,8033,11401,6033
1473,10881,Chongqing Medical and Pharmaceutical College / 重庆医药高等专科学校,,13274,8006,11401,6033
1474,10881,Zhejiang Yuexiu University of Foreign Languages / 浙江越秀外国语学院,,6916,8442,11401,6033
1475,10893,Guangxi Economic Vocational College / 广西经济职业学院,,10556,8206,11401,6033
1476,10893,Qinghai Vocational and Technical College of Animal Husbandry and Veterinary Medicine / 青海畜牧兽医职业技术学院,,28051,5403,11401,6033
1477,10908,Anhui Vocational & Technical College of Forestry / 安徽林业职业技术学院,,15241,7889,11401,6033
1478,10908,Chifeng College of Vocation & Technology / 赤峰职业技术学院,,23480,7126,11401,6033
1479,10908,Jiangxi Health Vocational College / 江西卫生职业学院,,15503,7870,11401,6033
1480,10908,Heze Domestic Professional College / 菏泽家政职业学院,,19672,7494,11401,6033
1481,10924,Lanzhou University of Finance and Economics / 兰州财经大学,,6279,8551,11401,6033
1482,10924,Shanxi Vocational College of Tourism / 山西旅游职业学院,,19705,7525,11401,6033
1483,10924,Zhumadian Vocational & Technical College / 驻马店职业技术学院,,14475,7960,11401,6033
1484,10943,Ningbo Radio & TV University / 宁波广播电视大学,,10814,8250,11401,6033
1485,10949,Yuxi Agricultural Vocational & Technical College / 玉溪农业职业技术学院,,14161,8029,11401,6033
1486,10960,Sanya City Vocational College / 三亚城市职业学院,,14865,7986,11401,6033
1487,10960,Suzhou College of Information Technology / 苏州信息职业技术学院,,17839,7738,11401,6033
1488,10960,Lincang Science and Technology Normal University / 临沧师范高等专科学校,,15622,7929,11401,6033
1489,10972,(3) Hunan University of Commerce Beijin College湖南商学院 北津学院,,15896,7924,11401,6033
1490,10972,Qiqihar Teachers College / 齐齐哈尔高等师范专科学校,,23928,7158,11401,6033
1491,10972,Hunan Industry Polytechnic Institute of Technology / 湖南国防工业职业技术学院,,14280,8052,11401,6033
1492,10981,Heilongjiang Communications Polytechnic / 黑龙江交通职业技术学院,,13983,8071,11401,6033
1493,10997,Anhui Vocational College of Defense Technology / 安徽国防科技职业学院,,22275,7361,11401,6033
1494,10997,Sichuan University of Media and Communications / 四川传媒学院,,13955,8088,11401,6033
1495,10997,(3) Wenzheng College Soochow University / 苏州大学文正学院,,12875,8175,11401,6033
1496,11014,Chengde Nursing Vocational College / 承德护理职业学院,,18294,7749,11401,6033
1497,11027,Heilongjiang Vocational College of Business / 黑龙江商业职业学院,,22117,7408,11401,6033
1498,11037,(3) College of Technology and Art Jingdezhen Ceramic Institute / 景德镇陶瓷学院科技艺术学院,,14814,8058,11401,6033
1499,11037,(1) Shandong Medical College / 山东医学高等专科学校,,9604,8433,11401,6033
1500,11052,Xi'an Railway Vocational & Technical Institute / 西安铁路职业技术学院,,16584,7953,11401,6033
1501,11052,Heilongjiang Vocational and Technical College of Coal / 黑龙江煤炭职业技术学院,,18388,7799,11401,6033
1502,11052,Yunnan Xinxing Occupations Institute / 云南新兴职业学院,,11242,8328,11401,6033
1503,11065,Liaoning Administrators College of Police and Justice / 辽宁公安司法管理干部学院,,13036,8231,11401,6033
1504,11091,Taihu College of Creative Technologies / 太湖创意职业技术学院,,19585,7719,11401,6033
1505,11091,Yunnan Institute of Technology and Information / 云南科技信息职业学院,,22033,7488,11401,6033
1506,11107,Shanghai Sports Institute / 上海体育职业学院,,19256,7783,11401,6033
1507,11116,Gansu Radio & TV University / 甘肃广播电视大学,,12361,8330,11401,6033
1508,11124,City College of Southwest University of Science & Technology / 西南科技大学城市学院,,26741,6871,11401,6033
1509,11142,Tourism College of Anhui / 安徽旅游职业学院,,21578,7615,11401,6033
1510,11142,Dehong Teachers College / 德宏师范高等专科学校,,11039,8465,11401,6033
1511,11142,(3) Art College Inner Mongolia University / 内蒙古大学艺术学院,,11425,8446,11401,6033
1512,11157,Zhengzhou Railway Vocational & Technical College / 郑州铁路职业技术学院,,11692,8436,11401,6033
1513,11157,Qinghai Health College / 青海卫生职业技术学院,,18388,7930,11401,6033
1514,11171,Erdos Vocational College / 鄂尔多斯职业学院,,12863,8387,11401,6033
1515,11178,Weifang Business Vocational College / 潍坊工商职业学院,,14041,8307,11401,6033
1516,11178,Xinjiang Institute of Light Industry Technology / 新疆轻工职业技术学院,,22055,7613,11401,6033
1517,11178,(3) Application Technology College Hunan Institute of Engineering / 湖南工程学院应用技术学院,,16343,8123,11401,6033
1518,11188,Chongqing Chemical Industry Vocational College / 重庆化工职业学院,,13097,8388,11401,6033
1519,11194,Canvard College Beijing Technology and Business University / 北京工商大学嘉华学院,,11907,8480,11401,6033
1520,11194,Wuyishan Vocational College / 武夷山职业学院,,20792,7775,11401,6033
1521,11207,Heilongjiang Vocational College for Nationalities / 黑龙江民族职业学院,,24810,7334,11401,6033
1522,11207,Fuyang Institute of Technology / 阜阳职业技术学院,,10529,8586,11401,6033
1523,11207,Lanzhou Institute of Technology / 兰州工业学院,,10065,8621,11401,6033
1524,11230,(3) Xingzhi College Xi'an University of Finance and Economics / 西安财经学院行知学院,,10359,8625,11401,6033
1525,11239,Guiyang Nursing Vocational College / 贵阳护理职业学院,,11996,8520,11401,6033
1526,11271,Jiangxi Water Resources Institute / 江西水利职业学院,,10111,8697,11401,6033
1527,11278,Shijiazhuang Vocational College of Science & Technology / 石家庄科技职业学院,,17981,8126,11401,6033
1528,11291,Jilin Police College / 吉林警察学院,,11867,8620,11401,6033
1529,11291,Luohe Vocational Technology College / 漯河职业技术学院,,27567,6430,11401,6033
1530,11296,(3) Fangyang College ShangXi Medical University / 山西医科大学汾阳学院,,11944,8615,11401,6033
1531,11296,Aksu Vocational & Technical College / 阿克苏职业技术学院,,12663,8570,11401,6033
1532,11307,Shanxi Drama Vocational College / 山西戏剧职业学院,,17888,8181,11401,6033
1533,11307,Jiangxi Open University / 江西广播电视大学,,8125,8871,11401,6033
1534,11307,Hebei Vocational College of Labour Relations / 河北劳动关系职业学院,,13828,8500,11401,6033
1535,11319,Sichuan Changjiang Vocational College / 四川长江职业学院,,7098,8947,11401,6033
1536,11319,Chengdu College of Arts & Sciences / 成都文理学院,,9948,8764,11401,6033
1537,11338,Chizhou Vocational & Technical College / 池州职业技术学院,,16215,8355,11401,6033
1538,11338,Langfang Yanjing polytechnic College / 廊坊燕京职业技术学院,,15151,8443,11401,6033
1539,11346,Fushun Teachers College / 抚顺师范高等专科学校,,26149,7304,11401,6033
1540,11346,Sanya Polytechnic Vocational College / 三亚理工职业学院,,11285,8726,11401,6033
1541,11355,Heilongjiang International University / 黑龙江外国语学院,,12587,8656,11401,6033
1542,11369,Xinjiang Teacher's College/ 新疆师范高等专科学校; Xinjiang Education Institute / 新疆教育学院,,18494,8212,11401,6033
1543,11369,Changbaishan Vocational & Technical College / 长白山职业技术学院,,17839,8278,11401,6033
1544,11369,Jiangxi College of Construction / 江西建设职业技术学院,,14785,8504,11401,6033
1545,11378,Inner Mongolia Northern Occupation Technical College / 内蒙古北方职业技术学院,,20865,8028,11401,6033
1546,11387,Baoding Electrical Power Voc. & Tech. College / 保定电力职业技术学院,,23893,7711,11401,6033
1547,11407,(3) Rongzhi College Chongqing Technology and Business University / 重庆工商大学融智学院,,10486,8837,11401,6033
1548,11418,Henan Vocational College of Applied Technology / 河南应用技术职业学院,,22075,7952,11401,6033
1549,11425,Jining Polytechnic / 济宁职业技术学院,,27782,6243,11401,6033
1550,11437,Bowen College of Management Guilin University of Technology / 桂林理工大学博文管理学院,,9051,8965,11401,6033
1551,11437,Sichuan Film and Television University / 四川电影电视学院,,9942,8918,11401,6033
1552,11437,(3) Tianfu College Southwestern University of Finance & Economics / 西南财经大学天府学院,,9257,8958,11401,6033
1553,11437,Jilin Animation Institute / 吉林动画学院,,8443,9007,11401,6033
1554,11460,Chengdu Aeronautic Polytechnic / 成都航空职业技术学院,,7736,9080,11401,6033
1555,11471,Hunan University of Finance and Economics / 湖南财政经济学院,,13347,8747,11401,6033
1556,11493,Xiamen Nanyang University / 厦门南洋学院,,14115,8722,11401,6033
1557,11493,Qingdao Harbor Vocational & Technical College / 青岛港湾职业技术学院,,11930,8862,11401,6033
1558,11499,Guizhou Police Officer Vocational College / 贵州警官职业学院,,11546,8892,11401,6033
1559,11511,Anhui Public Security College / 安徽公安职业学院,,20389,8237,11401,6033
1560,11528,Chongqing Business Vocational College / 重庆商务职业学院,,16006,8627,11401,6033
1561,11542,Shandong Academy of Governance /山东行政学院,,15127,8706,11401,6033
1562,11546,(3) Harbin Institute of Technology Weihai / 哈尔滨工业大学（威海）,,5018,16775,4270,6033
1563,11568,Baotou Teachers' College / 包头师范学院,,10273,9038,11401,6033
1564,11568,Sichuan Management Professional Institute / 四川管理职业学院,,23502,7987,11401,6033
1565,11568,Shijiazhuang People's Medical College / 石家庄人民医学高等专科学校,,18029,8498,11401,6033
1566,11568,Heilongjiang Polytechnic / 黑龙江职业学院,,9651,9075,11401,6033
1567,11577,Liupanshui Vocational & Technical Institute / 六盘水职业技术学院,,16930,8618,11401,6033
1568,11577,Guangzhou College of Commerce / 广州商学院,,9429,9098,11401,6033
1569,11577,Huanggang Polytechnic College / 黄冈职业技术学院,,13917,8826,11401,6033
1570,11577,Qinghai Radio & Television University / 青海广播电视大学,,15672,8711,11401,6033
1571,11589,Jilin Provincial Institute of Education / 吉林省教育学院,,14814,8768,11401,6033
1572,11589,Shanxi Institute of Economic Management / 山西经济管理干部学院,,12821,8916,11401,6033
1573,11589,Shanxi Yuncheng Agricultural Vocational & Technical College / 山西运城农业职业技术学院,,12312,8940,11401,6033
1574,11604,Neusoft Institute Guangdong / 广东东软学院,,7976,9225,11401,6033
1575,11619,Hubei Engineering Institute / 湖北工程职业学院,,14441,8833,11401,6033
1576,11639,Guangzhou Sontan Polytechnic College / 广州松田职业学院,,15214,8800,11401,6033
1577,11639,Hefei Preschool Education College / 合肥幼儿师范高等专科学校,,13308,8933,11401,6033
1578,11668,Jiaozuo College of Industry and Trade / 焦作工贸职业学院,,17566,8686,11401,6033
1579,11676,Henan Industry and Trade Vocational College / 河南工业贸易职业学院,,23840,8100,11401,6033
1580,11692,"Chongqing College of Humanities, Science & Technology / 重庆人文科技学院",,6723,9425,11401,6033
1581,11692,Wuhan City Vocational College / 武汉城市职业学院,,10422,9196,11401,6033
1582,11723,Guangxi College of Education / 广西教育学院,,11520,9179,11401,6033
1583,11723,Shaanxi Aerospace Staffs & Vocation University / 陕西航天职工大学,,14178,9003,11401,6033
1584,11723,Yantai Engineering & Technology College / 烟台工程职业技术学院,,8991,9311,11401,6033
1585,11732,Leshan Normal University / 乐山师范学院,,9520,9291,11401,6033
1586,11747,Guangzhou Polytechnic of Sports / 广州体育职业技术学院,,10486,9260,11401,6033
1587,11747,Management Personnel College for Jiangsu Provincial Institutions / 江苏省省级机关管理干部学院,,24519,8117,11401,6033
1588,11761,Hainan College of Software Technology / 海南软件职业技术学院,,10084,9288,11401,6033
1589,11781,Xi'an Aeronautical University / 西安航空学院,,13637,9102,11401,6033
1590,11781,Jilin Justice Officer Academy / 吉林司法警官职业学院,,14072,9083,11401,6033
1591,11794,Zunyi Medical and Pharmaceutical College / 遵义医药高等专科学校,,10243,9314,11401,6033
1592,11794,(3) Zhujiang College South China Agricultural University / 华南农业大学珠江学院,,10041,9329,11401,6033
1593,11800,Sichuan Vocational College of Culture & Communication / 四川文化传媒职业学院,,17739,8831,11401,6033
1594,11812,Tianjin Land Resources and House Vocational College / 天津国土资源和房屋职业学院,,12572,9216,11401,6033
1595,11820,Henan Technical College of Construction / 河南建筑职业技术学院,,10014,9368,11401,6033
1596,11835,Sichuan Aerospace Vocational & Technical College / 四川航天职业技术学院,,27342,7447,11401,6033
